accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
0.85236186	7.120573	6.7638264	0.0	0.0	47	35	12:26:38
0.6273	7.127756	6.7231236	0.0	0.0	47	70	12:26:38
0.76616794	7.1828246	6.648901	0.0	0.0	47	113	12:26:38
0.84039044	7.2211328	6.533976	0.0	0.0	48	151	12:26:38
0.6943397	7.328875	6.648901	0.0	0.0	48	190	12:26:38
0.55786604	7.4007034	6.6608725	0.0	0.0	48	232	12:26:38
0.52674043	7.3169036	6.6584783	0.0	0.0	48	271	12:26:38
0.45012367	7.1995845	6.735095	0.0	0.0	47	311	12:26:38
0.50758624	7.101419	6.7829804	0.0	0.0	46	352	12:26:38
0.7398309	7.1229677	6.742278	0.0	0.0	47	390	12:26:38
0.7637737	7.190007	6.6177754	0.0	0.0	48	431	12:26:38
0.69673395	7.2211328	6.5794673	0.0	0.0	48	471	12:26:38
0.62251145	7.4102807	6.6345353	0.0	0.0	48	510	12:26:38
0.5889916	7.3815494	6.694392	0.0	0.0	48	554	12:26:38
0.4740664	7.2714124	6.6872096	0.0	0.0	47	593	12:26:38
0.53392327	7.0942364	6.797346	0.0	0.0	46	633	12:26:38
0.6440599	7.084659	6.7566433	0.0	0.0	46	673	12:26:38
0.71588814	7.1301503	6.6800265	0.0	0.0	47	714	12:26:38
0.7398309	7.206767	6.5651016	0.0	0.0	48	754	12:26:38
0.6392714	7.379155	6.6417184	0.0	0.0	48	793	12:26:38
0.5889916	7.4222517	6.6225643	0.0	0.0	48	835	12:26:38
0.56744313	7.345635	6.691998	0.0	0.0	48	874	12:26:38
0.47167215	7.1971903	6.7566433	0.0	0.0	47	916	12:26:38
0.54828894	7.1540933	6.7829804	0.0	0.0	47	954	12:26:38
0.7039168	7.118179	6.7231236	0.0	0.0	47	992	12:26:38
0.73743665	7.190007	6.6441126	0.0	0.0	47	1033	12:26:39
0.7446195	7.228316	6.593833	0.0	0.0	48	1073	12:26:39
0.66800267	7.3049326	6.6608725	0.0	0.0	48	1115	12:26:39
0.56265455	7.407886	6.648901	0.0	0.0	48	1153	12:26:39
0.5865973	7.350424	6.632141	0.0	0.0	48	1197	12:26:39
0.49082634	7.1924014	6.715941	0.0	0.0	47	1235	12:26:39
0.5123748	7.1301503	6.771009	0.0	0.0	47	1274	12:26:39
0.6081458	7.1109962	6.7303066	0.0	0.0	47	1316	12:26:39
0.77574503	7.187613	6.6632667	0.0	0.0	47	1354	12:26:39
0.7446195	7.2522583	6.605804	0.0	0.0	48	1393	12:26:39
0.66321415	7.371972	6.63693	0.0	0.0	48	1435	12:26:39
0.68236834	7.369578	6.648901	0.0	0.0	48	1472	12:26:39
0.53392327	7.3216925	6.6584783	0.0	0.0	48	1514	12:26:39
0.4740664	7.187613	6.7255177	0.0	0.0	47	1554	12:26:39
0.5458947	7.118179	6.7638264	0.0	0.0	47	1593	12:26:39
0.6296943	7.151699	6.708758	0.0	0.0	47	1634	12:26:39
0.75180227	7.142122	6.6632667	0.0	0.0	47	1674	12:26:39
0.70631105	7.273807	6.646507	0.0	0.0	48	1715	12:26:39
0.6296943	7.3839436	6.6704497	0.0	0.0	48	1755	12:26:39
0.67279124	7.369578	6.589044	0.0	0.0	48	1797	12:26:39
0.5506832	7.3001437	6.682421	0.0	0.0	48	1835	12:26:39
0.4740664	7.18043	6.7231236	0.0	0.0	47	1875	12:26:39
0.5770202	7.118179	6.7877693	0.0	0.0	46	1915	12:26:39
0.65363705	7.1540933	6.6967864	0.0	0.0	47	1953	12:26:39
